Experiment_ID,Protein_Name,Representative.UniProt_ID,Protein_description,Mascot_Score,SSM,UPM,SSM_used_for_quantification,Vehicle_control_.n.1.,Vehicle_control_.n.2.,Binding_of_NBF_to_fresh_beads_.n.1.,Binding_of_NBF_to_fresh_beads_.n.2.,Compound_competition.40_µM_,Compound_competition_.13.33_µM,Compound_competition_4.44_µM,Compound_competition_1.48_µM,Compound_competition_0.49_µM,Compound_competition_0.16_µM,Hill,IC50,MS1_intensity,Kdapp,ProteinType
X031299,DNAJC10,Q8IXB1,DnaJ homolog subfamily C member 10,259,9,7,7,1,1.030444,1.040276,1.217226,1.268366,1.249595,1.106101,1.061139,1.243477,1.207121,0,40,7.3176,0,Q
X031299,SUCLG2,Q96I99,"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",313,6,4,4,1,1.039812,1.216329,1.191824,1.049933,1.019529,1.113777,1.104662,1.05114,0.971206,0,40,6.93,0,Q
X031299,LMNA,P02545,Prelamin-A/C,971,24,16,16,1,1.099615,1.161826,1.158255,0.953148,1.071974,1.073493,1.249405,0.94216,0.896189,1,40,7.2404,0,P
X031299,STAU1,O95793,Double-stranded RNA-binding protein Staufen homolog 1,581,18,10,10,1,1.017462,1.073535,1.211678,1.029866,0.970946,0.986198,0.92384,1.009449,1.011133,0,40,7.3482,0,O
X031299,TTN,Q8WZ42,Titin,451,53,2,2,1,1.0062,1.153506,1.213041,1.000589,1.025849,1.04666,0.94216,0.975703,1.00292,0,40,7.3119,0,Q
X031299,GCC2,Q8IWJ2,GRIP and coiled-coil domain-containing protein 2,535,19,7,7,1,0.987686,1.109589,1.193644,1.023301,1.056823,0.930627,0.938956,1.015058,1.006017,0,40,6.5275,0,Q
X031299,SHTN1,A0MZ66,Shootin-1,128,6,2,2,1,1.118271,1.249813,1.174572,1.027557,1.160285,1.323901,1.288985,1.156605,1.013237,0,40,6.8154,0,A
X031299,WDR82,Q6UXN9,WD repeat-containing protein 82,112,5,4,4,1,1.190192,1.251489,1.265751,1.027024,1.082935,1.05551,1.183521,1.036979,0.934247,0,40,6.9016,0,Q
X031299,CSTF3,Q12996,Cleavage stimulation factor subunit 3,228,10,3,3,1,1.03212,1.281574,1.364956,1.058741,1.188359,1.166543,1.242061,1.131823,1.090948,0,40,6.7078,0,Q
X031299,CEBPB,P17676,CCAAT/enhancer-binding protein beta,189,9,4,4,1,1.028932,1.03565,1.288695,1.117674,0.973551,0.922201,0.917774,1.021456,1.022772,1,40,6.9321,0,P
X031299,KLHL23,Q8NBE8,Kelch-like protein 23,216,6,5,6,1,0.865674,0.725265,0.879226,0.988024,0.911278,0.812623,0.854068,0.975581,0.932401,1,40,6.7238,0,Q
X031299,SRSF3,P84103,Serine/arginine-rich splicing factor 3,228,7,6,6,1,1.392482,1.61189,1.042438,0.749724,1.30658,1.443169,1.824465,0.992991,0.851196,0,40,7.2914,0,P
X031299,NLRP2,Q9NX02,"NACHT, LRR and PYD domains-containing protein 2",205,9,3,3,1,1.053114,0.957693,1.209494,0.939943,0.978039,0.975913,1.017579,0.943491,1.052044,0,40,6.6758,0,Q
X031299,SNX5,Q9Y5X3,Sorting nexin-5,78,2,2,2,1,1.293546,1.438372,1.328857,0.843742,1.210537,1.185624,1.568055,0.97631,0.996602,0,40,6.2612,0,Q
X031299,UBR4,Q5T4S7,E3 ubiquitin-protein ligase UBR4,784,31,15,15,1,0.975096,1.101062,1.16019,1.027104,0.984293,0.9873,1.085636,1.018028,0.966741,1,40,6.9422,0,Q
X031299,TNRC6B,Q9UPQ9,Trinucleotide repeat-containing gene 6B protein,838,28,12,12,1,0.941777,1.004478,1.211449,1.009373,0.984525,0.924301,0.885617,1.00501,1.016207,2.18,40,7.0002,0,Q
X031299,TTI2,Q6NXR4,TELO2-interacting protein 2,161,6,3,3,1,1.172313,1.423908,1.385854,1.324469,1.3014,1.292339,1.256425,1.142715,1.266854,0,40,6.4242,0,Q
X031299,RTCB,Q9Y3I0,tRNA-splicing ligase RtcB homolog,592,14,9,9,1,1.040233,1.086807,1.12466,0.910668,0.930102,0.996425,1.033394,0.92449,0.877913,0.68,40,7.0923,0,Q
X031299,AP1M1,Q9BXS5,AP-1 complex subunit mu-1,256,8,3,3,1,1.173232,1.223796,1.194084,1.038924,1.120529,1.018057,1.186957,1.14079,1.119912,0,40,6.7149,0,Q
X031299,BUB3,O43684,Mitotic checkpoint protein BUB3,397,12,8,8,1,0.989489,1.102092,1.220192,0.934587,0.905113,1.015243,1.043261,0.909934,0.860075,0,40,7.6077,0,O
X031299,FN3KRP,Q9HA64,Ketosamine-3-kinase,90,4,3,3,1,0.791761,0.778786,1.089005,0.808012,0.855494,0.91688,0.772294,0.793211,0.792932,0,40,6.6897,0,Q
X031299,RNF213,Q63HN8,E3 ubiquitin-protein ligase RNF213,797,32,13,13,1,0.987263,1.001896,1.316852,1.094306,1.099034,0.986107,1.012229,1.099793,1.067295,0,40,6.6194,0,Q
X031299,FEN1,P39748,Flap endonuclease 1,131,7,2,2,1,1.360325,1.63774,0.970861,0.72617,1.363136,1.572887,1.965308,0.916981,0.882914,0,40,6.6896,0,P
X031299,PPP2CB,P62714,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform,250,9,2,2,1,0.99408,1.107333,1.338052,1.105476,1.060813,1.040935,0.987908,1.143013,1.089823,1,40,7.1159,0,P
X031299,STAT1,P42224,Signal transducer and activator of transcription 1-alpha/beta,709,19,12,12,1,1.022977,1.104165,1.313462,1.108772,1.039098,1.056632,1.059547,1.037896,1.053995,0,40,7.2881,0,P
X031299,RIPK1,Q13546,Receptor-interacting serine/threonine-protein kinase 1,88,3,2,2,1,1.123645,1.529715,1.301898,0.980489,1.042326,1.076071,1.024847,0.922281,1.091601,0.75,40,6.4671,0,Q
X031299,GBE1,Q04446,"1,4-alpha-glucan-branching enzyme",507,16,10,10,1,0.95103,1.047127,1.227435,1.049638,0.994514,0.995888,0.935865,0.995858,0.97279,0,40,7.5071,0,Q
X031299,BCAP31,P51572,B-cell receptor-associated protein 31,215,7,4,5,1,1.400716,1.570457,1.101811,0.837376,1.290418,1.398718,1.782042,0.866383,0.923286,0,40,7.1191,0,P
X031299,RANBP1,P43487,Ran-specific GTPase-activating protein,296,13,7,7,1,0.816904,0.930283,1.009992,0.861768,0.823628,0.927006,0.892886,0.768193,0.832001,1,40,7862,0,P
X031299,CLTA,P09496,Clathrin light chain A,164,7,4,4,1,1.034844,1.163399,1.244341,1.031901,1.043644,1.007043,0.823838,0.964447,0.932846,0,40,7.5684,0,P
X031299,SLC1A5,Q15758,Neutral amino acid transporter B(0),271,5,4,4,1,0.991144,1.118236,1.281294,1.055767,1.129818,1.119789,1.134916,1.084799,1.072162,0,40,7.3375,0,Q
X031299,SLC16A3,O15427,Monocarboxylate transporter 4,303,8,5,6,1,0.986962,1.052981,1.306129,1.091264,1.036651,0.992964,0.990455,1.084523,1.067575,1,40,7.6503,0,O
X031299,MPHOSPH8,Q99549,M-phase phosphoprotein 8,217,10,4,4,1,0.965755,1.125898,1.215645,1.02292,1.128353,0.923116,1.078333,1.110558,1.134666,2.04,40,6.6608,0,Q
X031299,CTSA,P10619,Lysosomal protective protein,98,2,2,2,1,0.912828,0.980225,1.072872,0.921383,1.031915,0.894354,0.844475,0.947645,0.979408,0,40,6.7789,0,P
X031299,COQ8A,Q8NI60,"Atypical kinase COQ8A, mitochondrial",170,10,2,2,1,1.084525,0.805403,1.146406,1.285395,1.043522,1.165258,0.850751,1.037034,0.941253,0,40,6428,0,Q
X031299,POLR1C,O15160,DNA-directed RNA polymerases I and III subunit RPAC1,270,7,4,4,1,1.068615,1.083751,1.284495,1.055095,1.109071,0.965044,1.063816,1.050433,0.954867,0,40,6.9609,0,O
X031299,ILK,Q13418,Integrin-linked protein kinase,197,11,4,4,1,1.151758,1.261172,1.317524,1.020555,1.088664,1.111982,1.285506,1.091028,1.038412,0,40,6.6054,0,Q
X031299,OGT,O15294,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,189,8,3,4,1,0.88364,1.085914,1.150601,0.854471,0.957637,1.006592,0.960156,0.967592,0.932379,1,40,6.6571,0,O
X031299,PSMA1,P25786,Proteasome subunit alpha type-1,583,13,7,7,1,0.988698,1.157312,1.280377,1.039867,1.098778,1.118971,1.066945,1.029149,0.966849,0,40,7.7396,0,P
X031299,DIAPH1,O60610,Protein diaphanous homolog 1,344,13,4,4,1,1.213971,1.362456,1.145538,0.87259,1.212541,1.201135,1.407844,0.993182,0.869815,0.97,40,6681,0,O
X031299,PSMB2,P49721,Proteasome subunit beta type-2,237,8,4,4,1,1.236564,1.300029,1.471029,1.188038,1.248784,1.275347,1.169119,1.136739,1.077809,0,40,7.1816,0,P
X031299,TRIM8,Q9BZR9,Probable E3 ubiquitin-protein ligase TRIM8,292,8,5,5,1,0.938024,0.940568,1.178201,1.001714,1.013642,0.884936,0.882609,0.965877,1.115052,1,40,6.8799,0,Q
X031299,PSMA5,P28066,Proteasome subunit alpha type-5,244,7,3,4,1,1.376702,1.468471,1.55329,1.225643,1.416201,1.579701,1.421116,1.23422,1.170918,0,40,6.8342,0,P
X031299,MINDY3,Q9H8M7,Ubiquitin carboxyl-terminal hydrolase MINDY-3,326,8,4,4,1,0.992206,1.009716,1.311143,1.092888,0.982542,1.041314,1.032702,1.082058,1.092265,0,40,6.9693,0,Q
X031299,CAPN1,P07384,Calpain-1 catalytic subunit,283,10,5,5,1,1.201734,1.355269,1.258299,1.020788,1.229059,1.238808,1.449253,1.04562,0.922674,0,40,6.7886,0,P
X031299,OSBPL8,Q9BZF1,Oxysterol-binding protein-related protein 8,401,14,4,4,1,1.026438,1.140056,1.150853,0.999893,1.038904,1.014959,1.040356,0.918427,0.960311,0,40,6.9494,0,Q
X031299,NSFL1C,Q9UNZ2,NSFL1 cofactor p47,280,10,4,4,1,1.256312,1.328065,1.197453,0.919878,1.194735,1.197588,1.429594,1.034953,1.009583,0,40,6.8319,0,Q
X031299,SEC24D,O94855,Protein transport protein Sec24D,146,7,4,4,1,0.945311,1.088033,1.265685,0.985986,1.014084,0.967312,0.951754,1.016561,0.959259,1.71,40,6.5721,0,O
X031299,MMS19,Q96T76,MMS19 nucleotide excision repair protein homolog,301,21,4,4,1,0.930214,0.975462,1.248214,1.06752,0.977268,0.905113,0.902332,0.970831,1.008638,1,40,7.3322,0,Q
X031299,U2SURP,O15042,U2 snRNP-associated SURP motif-containing protein,244,11,4,4,1,0.993499,1.01629,1.149575,0.827164,0.992758,1.04286,0.931733,0.793164,0.835919,0,40,6.4902,0,O
X031299,HAX1,O00165,HCLS1-associated protein X-1,211,7,4,4,1,1.148936,1.306199,1.47474,1.22653,1.19621,1.186391,1.078846,1.287397,1.351051,0,40,6.8076,0,O
X031299,INTS2,Q9H0H0,Integrator complex subunit 2,418,11,4,4,1,0.993825,1.017625,1.218265,1.110358,1.025666,0.917275,1.088171,1.027202,1.033316,0,40,6.4765,0,Q
X031299,RELA,Q04206,Transcription factor p65,309,10,7,7,1,1.139178,1.117212,1.385065,1.018625,1.006831,0.96695,0.951154,1.132968,1.083511,0,40,7.1594,0,Q
X031299,FKBP9,O95302,Peptidyl-prolyl cis-trans isomerase FKBP9,393,12,5,5,1,0.87633,0.916294,1.18762,0.978158,0.904056,0.893098,0.810176,0.891384,0.91374,1,40,7.4673,0,O
X031299,TECR,Q9NZ01,Very-long-chain enoyl-CoA reductase,167,9,4,4,1,0.952343,1.121688,1.310715,1.00817,0.983106,0.95805,0.971901,1.010108,1.03088,1,40,7.5847,0,Q
X031299,MAD2L1,Q13257,Mitotic spindle assembly checkpoint protein MAD2A,238,9,5,5,1,1.157514,1.136603,1.451973,1.206435,1.134826,1.110102,1.104644,1.103608,1.12286,0,40,7.1123,0,Q
X031299,ACAP2,Q15057,"Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2",530,14,8,8,1,0.884464,1.037227,1.203762,1.010301,0.946556,0.980182,0.886478,0.958867,1.033062,1,40,6.8541,0,Q
X031299,UBR1,Q8IWV7,E3 ubiquitin-protein ligase UBR1,518,21,8,8,1,1.115802,1.126048,1.439828,1.182172,1.167124,1.071554,1.00816,1.164232,1.167842,0,40,6.8862,0,Q
X031299,RACK1,P63244,Receptor of activated protein C kinase 1,190,8,4,4,1,0.90157,1.034928,1.117998,1.010637,0.974705,0.999562,1.009536,0.901084,0.962979,0,40,7.4411,0,P
X031299,GLS,O94925,"Glutaminase kidney isoform, mitochondrial",271,7,4,4,1,1.183054,1.118999,1.186946,0.910124,1.047406,1.128272,1.074204,0.971147,0.909228,1.94,40,7.1342,0,O
X031299,DHPS,P49366,Deoxyhypusine synthase,256,9,4,5,1,1.211843,1.257818,1.467247,1.267317,1.260225,1.169097,1.229241,1.130521,1.191286,0,40,7.1962,0,P
X031299,ANAPC1,Q9H1A4,Anaphase-promoting complex subunit 1,272,9,5,5,1,1.039436,1.030709,1.28389,1.043205,0.973233,0.961347,0.938312,1.028177,1.047239,1,40,7.0318,0,Q
X031299,RARS2,Q5T160,"Probable arginine--tRNA ligase, mitochondrial",316,11,4,4,1,1.314808,1.19249,1.451941,1.137208,1.242896,1.10581,1.142181,1.02365,1.075963,0,40,6.4537,0,Q
X031299,COG1,Q8WTW3,Conserved oligomeric Golgi complex subunit 1,297,11,4,4,1,1.131019,1.198387,1.283115,1.130578,1.119142,1.136893,1.161947,1.078591,1.13367,0,40,6.5952,0,Q
X031299,HBS1L,Q9Y450,HBS1-like protein,724,25,13,13,1,1.004861,1.091383,1.298766,1.051173,0.974201,1.021834,0.973523,0.97919,0.959306,1,40,7.3971,0,Q
X031299,SMCHD1,A6NHR9,Structural maintenance of chromosomes flexible hinge domain-containing protein 1,357,16,4,4,1,1.167459,1.352547,1.403973,1.06962,1.256244,1.216786,1.327546,1.086165,0.923907,0,40,6.4361,0,A
X031299,MCCC2,Q9HCC0,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial",421,14,6,6,1,0.970888,0.933404,1.084428,1.021014,0.930015,0.944869,0.877414,0.985033,0.951931,0,40,7.2011,0,Q
X031299,DHX16,O60231,Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16,400,19,9,9,1,0.901023,0.970014,1.109757,0.875469,0.880022,0.884763,0.888048,0.851774,0.847406,0,40,7.3668,0,O
X031299,UBE2I,P63279,SUMO-conjugating enzyme UBC9,143,5,3,4,1,1.237589,1.278925,1.082236,0.910655,1.000127,1.16138,1.284107,0.892442,0.887564,1,40,6.7965,0,P
X031299,VWA8,A3KMH1,von Willebrand factor A domain-containing protein 8,1614,43,26,27,1,0.994708,1.065781,1.289665,1.078794,1.054783,1.01925,0.98198,1.05339,1.03857,0,40,7.0771,0,A
X031299,THADA,Q6YHU6,Thyroid adenoma-associated protein,368,12,4,4,1,0.953991,1.129914,1.442437,1.149896,1.074079,1.029072,0.997092,1.075831,0.985814,0,40,6.7092,0,Q
X031299,SMU1,Q2TAY7,WD40 repeat-containing protein SMU1,326,12,7,7,1,0.889785,1.075841,1.174256,1.004043,0.899948,0.986162,0.979127,0.933551,0.970594,1,40,7.5669,0,Q
X031299,TEX264,Q9Y6I9,Testis-expressed protein 264,216,6,4,4,1,0.955429,1.1045,1.347024,1.070142,0.969615,0.934963,0.981581,1.068861,1.07554,1,40,6.9717,0,Q
X031299,AGK,Q53H12,"Acylglycerol kinase, mitochondrial",243,7,4,4,1,1.299943,1.333882,1.436447,1.433138,1.465126,1.30779,1.307028,1.377953,1.359557,0,40,6.6241,0,Q
X031299,KHDRBS3,O75525,"KH domain-containing, RNA-binding, signal transduction-associated protein 3",259,9,4,4,1,0.919376,1.009517,1.136461,0.933138,0.984977,0.898616,0.911334,0.806164,1.013963,1,40,7.0723,0,O
X031299,KPNA6,O60684,Importin subunit alpha-7,349,11,5,5,1,0.953635,1.057772,1.342902,0.976519,1.004935,0.933388,0.985055,1.007213,0.952446,1,40,7029,0,O
X031299,RFC1,P35251,Replication factor C subunit 1,593,15,6,6,1,0.895251,1.119306,1.146156,0.889524,1.038092,1.018007,1.057549,0.899546,0.863298,0,40,6.6373,0,P
X031299,NAMPT,P43490,Nicotinamide phosphoribosyltransferase,212,8,6,6,1,1.071172,1.191922,1.204967,0.891916,1.093351,1.075739,1.122148,0.909376,0.956205,1,40,7.3136,0,P
X031299,PRMT5,O14744,Protein arginine N-methyltransferase 5,215,8,4,4,1,1.018285,1.185329,1.290015,1.061418,0.996518,1.020188,1.039883,0.899841,0.949862,0,40,7.0743,0,O
X031299,PCID2,Q5JVF3,PCI domain-containing protein 2,276,11,5,5,1,0.822281,0.990125,1.131364,1.044845,0.922135,0.819508,0.843346,0.979922,0.948787,0,40,7.1219,0,Q
X031299,MRPS7,Q9Y2R9,"28S ribosomal protein S7, mitochondrial",213,8,4,5,1,0.897501,1.06807,1.28842,1.090263,1.101835,0.987956,0.936747,1.010002,1.128816,1,40,7.4972,0,Q
X031299,ACBD5,Q5T8D3,Acyl-CoA-binding domain-containing protein 5,342,15,6,6,1,0.951067,0.975223,1.169908,0.903966,0.929708,0.919002,0.857503,0.99366,0.886733,1.31,40,6.9049,0,Q
X031299,HNRNPC,P07910,Heterogeneous nuclear ribonucleoproteins C1/C2,1315,74,25,48,1,1.014978,1.081715,1.304853,1.158399,1.046903,0.993909,0.977248,1.105682,1.079138,0,40,9.3776,0,P
X031299,RANGAP1,P46060,Ran GTPase-activating protein 1,283,8,4,4,1,1.064531,1.191812,1.230386,0.988815,1.096485,1.147304,1.158835,1.009788,0.983572,1,40,6.9729,0,P
X031299,HNRNPH3,P31942,Heterogeneous nuclear ribonucleoprotein H3,629,28,10,16,1,0.997876,1.051488,1.40145,1.187751,1.072492,1.004151,0.908889,1.084068,1.093859,0,40,8.7989,0,P
X031299,AP3S1,Q92572,AP-3 complex subunit sigma-1,187,6,5,5,1,1.017615,1.040251,1.185114,0.972392,0.956777,1.004799,0.986901,0.896287,1.007605,1,40,7.3378,0,Q
X031299,RBM10,P98175,RNA-binding protein 10,684,23,11,11,1,0.93035,1.041234,1.209352,0.966416,0.909678,0.911969,0.889435,0.94084,0.956642,1,40,7.5344,0,P
X031299,GBF1,Q92538,Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1,957,35,16,17,1,0.994907,1.080892,1.280373,1.160323,1.1214,0.9975,1.004186,1.085785,1.049883,0,40,7.2644,0,Q
X031299,ARFGEF2,Q9Y6D5,Brefeldin A-inhibited guanine nucleotide-exchange protein 2,563,19,4,4,1,0.884793,0.887817,1.168469,0.971588,1.038131,0.953496,0.86239,1.061854,1.044822,1.39,40,6.7947,0,Q
X031299,XRN1,Q8IZH2,5'-3' exoribonuclease 1,569,22,9,9,1,0.945389,0.936026,1.2447,0.967867,0.908022,0.935745,0.876265,0.96232,1.0159,1,40,7.3239,0,Q
X031299,IPO7,O95373,Importin-7,628,17,11,11,1,1.026204,1.046879,1.28641,1.05793,1.035727,1.022013,1.027616,1.016518,1.029917,0,40,7.6782,0,O
X031299,ACADSB,P45954,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",458,14,7,7,1,0.963473,1.078828,1.299733,1.102243,1.044862,1.009737,0.944474,1.004725,1.067475,0,40,7.6422,0,P
X031299,SMARCC1,Q92922,SWI/SNF complex subunit SMARCC1,536,16,4,4,1,1.036928,1.137665,1.108535,0.890981,0.980809,0.998923,0.975388,0.874559,0.940165,1,40,6993,0,Q
X031299,PDE4DIP,Q5VU43,Myomegalin,373,13,5,5,1,1.123341,1.164327,1.330635,1.267107,1.195177,1.227442,1.105126,1.223378,1.128519,0,40,6.2586,0,Q
X031299,GLG1,Q92896,Golgi apparatus protein 1,613,24,8,8,1,1.070175,1.176842,1.243351,1.028373,1.06634,1.06227,1.183123,0.983443,0.998216,1,40,7.3621,0,Q
X031299,NONO,Q15233,Non-POU domain-containing octamer-binding protein,607,19,10,10,1,1.374263,1.522585,1.173832,0.895689,1.230962,1.370788,1.622803,1.003466,0.912173,0,40,7.2145,0,Q
X031299,CCT4,P50991,T-complex protein 1 subunit delta,695,23,13,13,1,1.248815,1.447792,1.208508,0.89117,1.165179,1.295309,1.480982,0.953228,0.923341,0,40,7.8477,0,P
X031299,EIF3H,O15372,Eukaryotic translation initiation factor 3 subunit H,329,12,5,5,1,1.005838,1.083297,1.149862,0.953711,0.95888,0.982488,1.019775,0.966372,0.913252,0,40,7.5161,0,O
X031299,NAPG,Q99747,Gamma-soluble NSF attachment protein,248,8,5,5,1,0.988907,1.200516,1.154976,1.087826,1.050917,1.106749,0.933902,0.915577,0.944337,0,40,6.5912,0,Q
X031299,STRAP,Q9Y3F4,Serine-threonine kinase receptor-associated protein,258,8,4,4,1,1.109693,1.472268,1.071545,0.848087,1.194803,1.303819,1.558415,0.946074,0.829436,1,40,6.9462,0,Q
X031299,POLD1,P28340,DNA polymerase delta catalytic subunit,415,16,8,8,1,0.961453,1.013128,1.222924,0.991979,0.961825,0.857626,0.93143,0.924989,0.928056,1,40,7.0681,0,P
X031299,CASK,O14936,Peripheral plasma membrane protein CASK,587,20,10,10,1,1.026643,1.061279,1.311866,1.091796,1.031188,0.940562,1.042944,1.060932,1.045042,0,40,7.0584,0,O
X031299,RAN,P62826,GTP-binding nuclear protein Ran,286,7,5,5,1,1.115769,1.292694,1.213624,0.951476,0.980432,1.086512,1.211228,0.885477,0.924742,1,40,7.9428,0,P
X031299,MALT1,Q9UDY8,Mucosa-associated lymphoid tissue lymphoma translocation protein 1,319,10,7,7,1,0.999695,1.079858,1.275425,1.016241,0.91082,0.928971,0.924855,0.961365,0.992442,0,40,6.8118,0,Q
X031299,DNM2,P50570,Dynamin-2,298,13,4,4,1,1.078493,0.966636,1.196184,0.880597,0.998664,1.023565,1.016038,0.90013,0.873785,0,40,6.8938,0,P
X031299,WDCP,Q9H6R7,WD repeat and coiled-coil-containing protein,201,10,4,4,1,0.992987,1.114121,1.350926,1.050177,1.00334,0.966642,0.902848,1.020789,0.976538,0,40,6.8861,0,Q
X031299,TIAL1,Q01085,Nucleolysin TIAR,525,30,6,9,1,0.893053,0.912362,1.116582,0.983168,0.867941,0.881538,0.935084,0.903223,1.117726,0,40,8.6413,0,Q
X031299,MCM2,P49736,DNA replication licensing factor MCM2,1111,31,15,17,1,0.989151,1.105942,1.314047,1.02787,0.969203,0.949567,0.977063,1.009962,0.981806,0,40,7.9786,0,P
X031299,TIMM44,O43615,Mitochondrial import inner membrane translocase subunit TIM44,554,20,9,10,1,1.054949,1.182087,1.235566,1.059226,1.077772,1.120501,1.14774,1.086005,1.063807,0,40,7.1859,0,O
X031299,RFC5,P40937,Replication factor C subunit 5,270,8,5,5,1,1.033565,1.208493,1.308214,1.020776,1.06877,1.001775,1.186282,1.037523,1.073729,1,40,7.2474,0,P
X031299,VDAC2,P45880,Voltage-dependent anion-selective channel protein 2,416,16,7,8,1,1.00728,1.059892,1.346695,0.99854,0.918518,0.934097,0.930023,1.013213,1.053745,0,40,7.6007,0,P
X031299,IPO4,Q8TEX9,Importin-4,403,11,7,7,1,1.189241,1.197751,1.536169,1.366029,1.443144,1.21832,1.198028,1.203227,1.178952,0,40,7.1597,0,Q
X031299,DDX20,Q9UHI6,Probable ATP-dependent RNA helicase DDX20,561,18,11,11,1,1.001267,1.041701,1.350069,1.090496,1.07492,1.013522,0.969489,1.060263,1.057278,0,40,7.4185,0,Q
X031299,VDAC1,P21796,Voltage-dependent anion-selective channel protein 1,366,10,5,5,1,0.945896,1.084387,1.358924,1.067219,0.989971,1.032115,0.951029,0.940329,1.101286,1,40,7933,0,P
X031299,TTC4,O95801,Tetratricopeptide repeat protein 4,257,8,4,4,1,1.051943,1.049238,1.276401,1.012884,0.923033,0.917366,0.92639,0.985162,0.994681,0,40,7118,0,O
X031299,PRKAG1,P54619,5'-AMP-activated protein kinase subunit gamma-1,261,6,4,4,1,1.038573,1.072374,1.253113,1.10821,1.072583,1.050902,0.931509,0.965228,1.042897,0,40,6.7593,0,P
X031299,VPS33A,Q96AX1,Vacuolar protein sorting-associated protein 33A,261,9,5,5,1,0.955031,1.014765,1.295043,1.112382,0.97045,0.92583,0.974552,1.021578,1.024313,1,40,6.9816,0,Q
X031299,SEC23IP,Q9Y6Y8,SEC23-interacting protein,439,14,7,7,1,0.967997,1.183399,1.256571,0.972697,1.011456,0.989937,1.084028,0.937803,0.969729,1,40,6.8244,0,Q
X031299,TUBB6,Q9BUF5,Tubulin beta-6 chain,237,8,3,4,1,1.082075,1.144353,1.496034,1.145446,1.078307,1.082079,1.036007,1.062913,1.047177,0,40,7.5135,0,Q
X031299,RPLP0P6,Q8NHW5,60S acidic ribosomal protein P0-like,402,12,8,8,1,0.909457,0.89612,1.025115,1.244351,1.053338,1.029977,0.91495,0.947019,0.930417,0,40,8051,0,Q
X031299,PYGB,P11216,"Glycogen phosphorylase, brain form",395,12,4,4,1,1.155026,1.202399,1.352765,1.079651,1.151013,1.084593,1.135857,1.030373,0.946439,0,40,6.5674,0,P
X031299,PPIL4,Q8WUA2,Peptidyl-prolyl cis-trans isomerase-like 4,234,8,6,6,1,1.118603,1.257676,1.191131,0.939377,1.090255,1.165211,1.208238,0.938994,0.865432,0,40,6.7467,0,Q
X031299,TATDN1,Q6P1N9,Putative deoxyribonuclease TATDN1,258,8,4,4,1,0.983604,1.040446,1.112704,1.02033,1.039859,1.000421,1.001382,1.059859,1.056795,1,40,6.6043,0,Q
X031299,AUP1,Q9Y679,Ancient ubiquitous protein 1,293,9,6,6,1,1.0227,1.063569,1.293928,1.110628,1.017518,1.005131,0.983263,0.95217,1.043597,0,40,7.1264,0,Q
X031299,SRSF9,Q13242,Serine/arginine-rich splicing factor 9,479,16,6,6,1,0.876048,0.895591,1.122496,0.954382,0.94071,0.866939,0.860541,0.916022,0.836738,0,40,7.5846,0,Q
X031299,TFRC,P02786,Transferrin receptor protein 1,494,16,7,7,1,1.320241,1.514737,1.055465,0.899695,1.218304,1.405951,1.706253,0.948234,0.933992,0,40,6.9737,0,P
X031299,IPO5,O00410,Importin-5,1234,34,20,23,1,1.000274,1.078065,1.316995,1.062656,1.09334,1.061401,1.029113,0.978401,1.106389,0,40,7.8141,0,O
X031299,EEF2K,O00418,Eukaryotic elongation factor 2 kinase,298,8,4,4,1,0.968944,0.974038,1.239003,1.100143,0.950852,0.948241,0.860695,0.920384,0.909138,1,40,6.7368,0,O
X031299,DCAF7,P61962,DDB1- and CUL4-associated factor 7,621,17,9,11,1,0.952426,1.005078,1.238753,1.060132,0.981406,0.909679,0.869025,1.006975,0.961995,0,40,7.7825,0,P
X031299,RNGTT,O60942,mRNA-capping enzyme,551,19,9,9,1,1.037531,1.070259,1.319694,1.12107,1.081558,0.992789,0.991939,0.985544,0.994966,1,40,7.3151,0,O
X031299,PRDX4,Q13162,Peroxiredoxin-4,566,21,6,6,1,0.980733,1.043387,1.248398,0.99114,0.949916,1.020622,0.926825,1.100437,1.035986,0,40,8.0224,0,Q
X031299,CDK1,P06493,Cyclin-dependent kinase 1,438,12,7,7,1,1.131732,1.280569,1.307488,1.097248,1.09807,1.131477,1.131106,1.03214,1.073019,0,40,6.9597,0,P
X031299,COG3,Q96JB2,Conserved oligomeric Golgi complex subunit 3,369,11,4,4,1,0.948972,1.017431,1.258347,1.125813,1.005612,0.979849,1.001585,0.974432,1.038247,1,40,6.4457,0,Q
X031299,MRPS23,Q9Y3D9,"28S ribosomal protein S23, mitochondrial",266,6,4,4,1,0.880339,0.895472,1.257993,1.134709,1.046718,0.952023,0.905107,0.978613,1.089076,0,40,7508,0,Q
